Year,Quarter,GEO,Products,Average_Price,VALUE
2019,1,Nova Scotia,"Pork loin cuts, per kilogram",7.27,968724
2019,1,Nova Scotia,"Potatoes, per kilogram",3.9066666666666667,968724
2019,1,Nova Scotia,"Roasted or ground coffee, 340 grams",6.0200000000000005,968724
2019,1,Nova Scotia,"Salad dressing, 475 millilitres",2.776666666666667,968724
2019,1,Nova Scotia,"Salmon, per kilogram",20.826666666666668,968724
2019,1,Nova Scotia,"Salsa, 418 millilitres",3.2133333333333334,968724
2019,1,Nova Scotia,"Shrimp, 300 grams",6.386666666666667,968724
2019,1,Nova Scotia,"Squash, per kilogram",4.32,968724
2019,1,Nova Scotia,Tea (20 bags),3.39,968724
2019,1,Nova Scotia,"Tofu, 350 grams ",2.0866666666666664,968724
2019,1,Nova Scotia,"Tomatoes, per kilogram",5.256666666666667,968724
2019,1,Nova Scotia,"Vegetable oil, 3 litres",7.243333333333333,968724
2019,1,Nova Scotia,"Wheat flour, 2.5 kilograms",4.766666666666667,968724
2019,1,Nova Scotia,"White bread, 675 grams",2.7900000000000005,968724
2019,1,Nova Scotia,"White rice, 2 kilograms",9.013333333333334,968724
2019,1,Nova Scotia,"White sugar, 2 kilograms",1.9533333333333331,968724
2019,1,Nova Scotia,"Wieners, 400 grams",3.14,968724
2019,1,Nova Scotia,"Yogurt, 500 grams",3.09,968724
2019,2,Nova Scotia,"Almonds, 200 grams",5.366666666666667,970680
2019,2,Nova Scotia,"Apple juice, 2 litres",3.1166666666666667,970680
2019,2,Nova Scotia,"Apples, per kilogram",5.736666666666667,970680
2019,2,Nova Scotia,"Avocado, unit",1.9833333333333334,970680
2019,2,Nova Scotia,"Baby food, 128 millilitres",1.3566666666666667,970680
2019,2,Nova Scotia,"Bacon, 500 grams",5.323333333333333,970680
2019,2,Nova Scotia,"Bananas, per kilogram",1.97,970680
2019,2,Nova Scotia,"Block cheese, 500 grams",5.746666666666667,970680
2019,2,Nova Scotia,"Broccoli, unit",2.783333333333333,970680
2019,2,Nova Scotia,"Brown rice, 900 grams ",4.663333333333333,970680
2019,2,Nova Scotia,"Butter, 454 grams",3.99,970680
2019,2,Nova Scotia,"Cabbage, per kilogram",3.1199999999999997,970680
2019,2,Nova Scotia,"Canned beans and lentils, 540 millilitres",1.5033333333333332,970680
2019,2,Nova Scotia,"Canned soup, 284 millilitres",1.1866666666666668,970680
2019,2,Nova Scotia,"Cantaloupe, unit",3.2900000000000005,970680
2019,2,Nova Scotia,"Celery, unit",5.026666666666666,970680
2019,2,Nova Scotia,"Cereal, 400 grams",3.1933333333333334,970680
2019,2,Nova Scotia,"Chicken breasts, per kilogram",10.506666666666666,970680
2019,2,Nova Scotia,"Cream, 1 litre",4.203333333333333,970680
2019,2,Nova Scotia,"Cucumber, unit",1.5599999999999998,970680
2019,2,Nova Scotia,"Dry or fresh pasta, 500 grams",2.4766666666666666,970680
2019,2,Nova Scotia,"Eggs, 1 dozen",3.526666666666667,970680
2019,2,Nova Scotia,"Flatbread and pita, 500 grams ",3.5100000000000002,970680
2019,2,Nova Scotia,"Grapes, per kilogram",6.239999999999999,970680
2019,2,Nova Scotia,"Ground beef, per kilogram",7.933333333333334,970680
2019,2,Nova Scotia,"Iceberg lettuce, unit",2.626666666666667,970680
2019,2,Nova Scotia,"Infant formula, 900 grams ",27.543333333333333,970680
2019,2,Nova Scotia,"Ketchup, 1 litre",3.276666666666667,970680
2019,2,Nova Scotia,"Lemons, unit",0.9466666666666667,970680
2019,2,Nova Scotia,"Limes, unit",0.8466666666666667,970680
2019,2,Nova Scotia,"Margarine, 907 grams",4.6066666666666665,970680
2019,2,Nova Scotia,"Mayonnaise, 890 millilitres ",4.113333333333333,970680
2019,2,Nova Scotia,"Meatless burgers, 226 grams",5.510000000000001,970680
2019,2,Nova Scotia,"Milk, 4 litres",5.623333333333334,970680
2019,2,Nova Scotia,"Onions, per kilogram",5.223333333333333,970680
2019,2,Nova Scotia,"Orange juice, 2 litres",3.9866666666666664,970680
2019,2,Nova Scotia,"Oranges, per kilogram",3.83,970680
2019,2,Nova Scotia,"Pasta sauce, 650 millilitres",2.3233333333333337,970680
2019,2,Nova Scotia,"Peanuts, 450 grams",3.28,970680
2019,2,Nova Scotia,"Pears, per kilogram",4.963333333333334,970680
2019,2,Nova Scotia,"Peppers, per kilogram",8.346666666666666,970680
2019,2,Nova Scotia,"Pork loin cuts, per kilogram",7.686666666666667,970680
2019,2,Nova Scotia,"Potatoes, per kilogram",4.226666666666667,970680
2019,2,Nova Scotia,"Roasted or ground coffee, 340 grams",6.28,970680
2019,2,Nova Scotia,"Salad dressing, 475 millilitres",2.5966666666666667,970680
2019,2,Nova Scotia,"Salmon, per kilogram",20.34,970680
2019,2,Nova Scotia,"Salsa, 418 millilitres",3.323333333333333,970680
2019,2,Nova Scotia,"Shrimp, 300 grams",6.7,970680
2019,2,Nova Scotia,"Squash, per kilogram",5.373333333333334,970680
2019,2,Nova Scotia,Tea (20 bags),3.5400000000000005,970680
2019,2,Nova Scotia,"Tofu, 350 grams ",1.9800000000000002,970680
2019,2,Nova Scotia,"Tomatoes, per kilogram",4.303333333333334,970680
2019,2,Nova Scotia,"Vegetable oil, 3 litres",7.256666666666667,970680
2019,2,Nova Scotia,"Wheat flour, 2.5 kilograms",4.946666666666666,970680
2019,2,Nova Scotia,"White bread, 675 grams",2.6966666666666668,970680
2019,2,Nova Scotia,"White rice, 2 kilograms",8.91,970680
2019,2,Nova Scotia,"White sugar, 2 kilograms",2.18,970680
2019,2,Nova Scotia,"Wieners, 400 grams",3.1799999999999997,970680
2019,2,Nova Scotia,"Yogurt, 500 grams",3.046666666666667,970680
2019,3,Nova Scotia,"Almonds, 200 grams",5.6933333333333325,975799
2019,3,Nova Scotia,"Apple juice, 2 litres",3.0500000000000003,975799
2019,3,Nova Scotia,"Apples, per kilogram",6.0633333333333335,975799
2019,3,Nova Scotia,"Avocado, unit",1.9266666666666665,975799
2019,3,Nova Scotia,"Baby food, 128 millilitres",1.3933333333333333,975799
2019,3,Nova Scotia,"Bacon, 500 grams",5.846666666666667,975799
2019,3,Nova Scotia,"Bananas, per kilogram",1.96,975799
2019,3,Nova Scotia,"Block cheese, 500 grams",5.84,975799
2019,3,Nova Scotia,"Broccoli, unit",2.5166666666666666,975799
2019,3,Nova Scotia,"Brown rice, 900 grams ",4.739999999999999,975799
2019,3,Nova Scotia,"Butter, 454 grams",4.016666666666667,975799
2019,3,Nova Scotia,"Cabbage, per kilogram",2.8433333333333333,975799
2019,3,Nova Scotia,"Canned beans and lentils, 540 millilitres",1.4666666666666668,975799
2019,3,Nova Scotia,"Canned soup, 284 millilitres",0.89,975799
2019,3,Nova Scotia,"Cantaloupe, unit",3.0766666666666667,975799
2019,3,Nova Scotia,"Celery, unit",3.31,975799
2019,3,Nova Scotia,"Cereal, 400 grams",3.2133333333333334,975799
2019,3,Nova Scotia,"Chicken breasts, per kilogram",10.506666666666666,975799
2019,3,Nova Scotia,"Cream, 1 litre",4.343333333333333,975799
2019,3,Nova Scotia,"Cucumber, unit",1.5999999999999999,975799
2019,3,Nova Scotia,"Dry or fresh pasta, 500 grams",2.3266666666666667,975799
2019,3,Nova Scotia,"Eggs, 1 dozen",3.64,975799
2019,3,Nova Scotia,"Flatbread and pita, 500 grams ",3.5100000000000002,975799
2019,3,Nova Scotia,"Grapes, per kilogram",5.383333333333333,975799
2019,3,Nova Scotia,"Ground beef, per kilogram",8.636666666666667,975799
2019,3,Nova Scotia,"Iceberg lettuce, unit",2.1566666666666667,975799
2019,3,Nova Scotia,"Infant formula, 900 grams ",27.59,975799
2019,3,Nova Scotia,"Ketchup, 1 litre",3.28,975799
2019,3,Nova Scotia,"Lemons, unit",0.9533333333333333,975799
2019,3,Nova Scotia,"Limes, unit",0.8233333333333333,975799
2019,3,Nova Scotia,"Margarine, 907 grams",4.623333333333334,975799
2019,3,Nova Scotia,"Mayonnaise, 890 millilitres ",4.263333333333334,975799
2019,3,Nova Scotia,"Meatless burgers, 226 grams",5.796666666666667,975799
2019,3,Nova Scotia,"Milk, 4 litres",5.63,975799
2019,3,Nova Scotia,"Onions, per kilogram",5.293333333333333,975799
2019,3,Nova Scotia,"Orange juice, 2 litres",3.9033333333333338,975799
2019,3,Nova Scotia,"Oranges, per kilogram",3.6666666666666665,975799
2019,3,Nova Scotia,"Pasta sauce, 650 millilitres",2.223333333333333,975799
2019,3,Nova Scotia,"Peanuts, 450 grams",3.1799999999999997,975799
2019,3,Nova Scotia,"Pears, per kilogram",4.906666666666666,975799
2019,3,Nova Scotia,"Peppers, per kilogram",7.34,975799
2019,3,Nova Scotia,"Pork loin cuts, per kilogram",7.739999999999999,975799
2019,3,Nova Scotia,"Potatoes, per kilogram",4.446666666666666,975799
2019,3,Nova Scotia,"Roasted or ground coffee, 340 grams",6.396666666666666,975799
2019,3,Nova Scotia,"Salad dressing, 475 millilitres",2.52,975799
2019,3,Nova Scotia,"Salmon, per kilogram",21.25,975799
2019,3,Nova Scotia,"Salsa, 418 millilitres",3.426666666666667,975799
2019,3,Nova Scotia,"Shrimp, 300 grams",6.73,975799
2019,3,Nova Scotia,"Squash, per kilogram",4.863333333333333,975799
2019,3,Nova Scotia,Tea (20 bags),3.563333333333334,975799
2019,3,Nova Scotia,"Tofu, 350 grams ",1.9633333333333332,975799
2019,3,Nova Scotia,"Tomatoes, per kilogram",4.133333333333333,975799
2019,3,Nova Scotia,"Vegetable oil, 3 litres",7.023333333333333,975799
2019,3,Nova Scotia,"Wheat flour, 2.5 kilograms",4.923333333333333,975799
2019,3,Nova Scotia,"White bread, 675 grams",2.8533333333333335,975799
2019,3,Nova Scotia,"White rice, 2 kilograms",8.956666666666665,975799
2019,3,Nova Scotia,"White sugar, 2 kilograms",2.0966666666666667,975799
2019,3,Nova Scotia,"Wieners, 400 grams",3.393333333333333,975799
2019,3,Nova Scotia,"Yogurt, 500 grams",2.9766666666666666,975799
2019,4,Nova Scotia,"Almonds, 200 grams",4.996666666666667,982592
2019,4,Nova Scotia,"Apple juice, 2 litres",3.266666666666667,982592
2019,4,Nova Scotia,"Apples, per kilogram",5.63,982592
2019,4,Nova Scotia,"Avocado, unit",1.7233333333333334,982592
2019,4,Nova Scotia,"Baby food, 128 millilitres",1.4033333333333333,982592
2019,4,Nova Scotia,"Bacon, 500 grams",5.276666666666666,982592
2019,4,Nova Scotia,"Bananas, per kilogram",1.9533333333333331,982592
2019,4,Nova Scotia,"Block cheese, 500 grams",5.516666666666667,982592
2019,4,Nova Scotia,"Broccoli, unit",2.74,982592
2019,4,Nova Scotia,"Brown rice, 900 grams ",5.03,982592
2019,4,Nova Scotia,"Butter, 454 grams",3.8266666666666667,982592
2019,4,Nova Scotia,"Cabbage, per kilogram",2.1733333333333333,982592
2019,4,Nova Scotia,"Canned beans and lentils, 540 millilitres",1.4366666666666665,982592
2019,4,Nova Scotia,"Canned soup, 284 millilitres",1.1333333333333335,982592
2019,4,Nova Scotia,"Cantaloupe, unit",3.6666666666666665,982592
2019,4,Nova Scotia,"Celery, unit",3.0533333333333332,982592
2019,4,Nova Scotia,"Cereal, 400 grams",3.1999999999999997,982592
2019,4,Nova Scotia,"Chicken breasts, per kilogram",11.973333333333334,982592
2019,4,Nova Scotia,"Cream, 1 litre",4.3,982592
2019,4,Nova Scotia,"Cucumber, unit",1.9266666666666667,982592
2019,4,Nova Scotia,"Dry or fresh pasta, 500 grams",2.5666666666666664,982592
2019,4,Nova Scotia,"Eggs, 1 dozen",3.5866666666666664,982592
2019,4,Nova Scotia,"Flatbread and pita, 500 grams ",3.6,982592
2019,4,Nova Scotia,"Grapes, per kilogram",5.6499999999999995,982592
2019,4,Nova Scotia,"Ground beef, per kilogram",8.783333333333333,982592
2019,4,Nova Scotia,"Iceberg lettuce, unit",2.7900000000000005,982592
2019,4,Nova Scotia,"Infant formula, 900 grams ",28.61,982592
2019,4,Nova Scotia,"Ketchup, 1 litre",3.2266666666666666,982592
2019,4,Nova Scotia,"Lemons, unit",0.9566666666666667,982592
2019,4,Nova Scotia,"Limes, unit",0.8166666666666668,982592
2019,4,Nova Scotia,"Margarine, 907 grams",4.246666666666667,982592
2019,4,Nova Scotia,"Mayonnaise, 890 millilitres ",4.046666666666667,982592
2019,4,Nova Scotia,"Meatless burgers, 226 grams",5.396666666666667,982592
2019,4,Nova Scotia,"Milk, 4 litres",5.633333333333333,982592
2019,4,Nova Scotia,"Onions, per kilogram",4.766666666666667,982592
2019,4,Nova Scotia,"Orange juice, 2 litres",3.83,982592
2019,4,Nova Scotia,"Oranges, per kilogram",4.003333333333334,982592
2019,4,Nova Scotia,"Pasta sauce, 650 millilitres",2.2866666666666666,982592
2019,4,Nova Scotia,"Peanuts, 450 grams",2.9133333333333336,982592
2019,4,Nova Scotia,"Pears, per kilogram",4.93,982592
2019,4,Nova Scotia,"Peppers, per kilogram",7.62,982592
2019,4,Nova Scotia,"Pork loin cuts, per kilogram",7.0566666666666675,982592
2019,4,Nova Scotia,"Potatoes, per kilogram",4.25,982592
2019,4,Nova Scotia,"Roasted or ground coffee, 340 grams",6.146666666666667,982592
2019,4,Nova Scotia,"Salad dressing, 475 millilitres",2.5233333333333334,982592
2019,4,Nova Scotia,"Salmon, per kilogram",20.276666666666667,982592
2019,4,Nova Scotia,"Salsa, 418 millilitres",3.513333333333333,982592
2019,4,Nova Scotia,"Shrimp, 300 grams",6.510000000000001,982592
2019,4,Nova Scotia,"Squash, per kilogram",3.3166666666666664,982592
2019,4,Nova Scotia,Tea (20 bags),3.466666666666667,982592
2019,4,Nova Scotia,"Tofu, 350 grams ",1.91,982592
2019,4,Nova Scotia,"Tomatoes, per kilogram",4.953333333333333,982592
2019,4,Nova Scotia,"Vegetable oil, 3 litres",7.206666666666667,982592
2019,4,Nova Scotia,"Wheat flour, 2.5 kilograms",4.83,982592
2019,4,Nova Scotia,"White bread, 675 grams",2.86,982592
2019,4,Nova Scotia,"White rice, 2 kilograms",9.436666666666667,982592
2019,4,Nova Scotia,"White sugar, 2 kilograms",2.0766666666666667,982592
2019,4,Nova Scotia,"Wieners, 400 grams",3.3333333333333335,982592
2019,4,Nova Scotia,"Yogurt, 500 grams",2.94,982592
2020,1,Nova Scotia,"Almonds, 200 grams",5.166666666666667,984130
2020,1,Nova Scotia,"Apple juice, 2 litres",3.186666666666667,984130
2020,1,Nova Scotia,"Apples, per kilogram",5.7700000000000005,984130
2020,1,Nova Scotia,"Avocado, unit",1.7233333333333334,984130
2020,1,Nova Scotia,"Baby food, 128 millilitres",1.43,984130
2020,1,Nova Scotia,"Bacon, 500 grams",5.366666666666667,984130
2020,1,Nova Scotia,"Bananas, per kilogram",1.9633333333333332,984130
2020,1,Nova Scotia,"Block cheese, 500 grams",5.823333333333333,984130
2020,1,Nova Scotia,"Broccoli, unit",3.046666666666667,984130
2020,1,Nova Scotia,"Brown rice, 900 grams ",5.353333333333333,984130
2020,1,Nova Scotia,"Butter, 454 grams",4.243333333333333,984130
2020,1,Nova Scotia,"Cabbage, per kilogram",2.396666666666667,984130
2020,1,Nova Scotia,"Canned beans and lentils, 540 millilitres",1.4799999999999998,984130
2020,1,Nova Scotia,"Canned soup, 284 millilitres",1.0199999999999998,984130
2020,1,Nova Scotia,"Cantaloupe, unit",3.143333333333333,984130
2020,1,Nova Scotia,"Celery, unit",3.123333333333333,984130
2020,1,Nova Scotia,"Cereal, 400 grams",3.1633333333333336,984130
2020,1,Nova Scotia,"Chicken breasts, per kilogram",11.563333333333333,984130
2020,1,Nova Scotia,"Cream, 1 litre",4.423333333333333,984130
2020,1,Nova Scotia,"Cucumber, unit",2.0166666666666666,984130
2020,1,Nova Scotia,"Dry or fresh pasta, 500 grams",2.43,984130
2020,1,Nova Scotia,"Eggs, 1 dozen",3.6,984130
2020,1,Nova Scotia,"Flatbread and pita, 500 grams ",3.6300000000000003,984130
2020,1,Nova Scotia,"Grapes, per kilogram",5.946666666666666,984130
2020,1,Nova Scotia,"Ground beef, per kilogram",8.873333333333333,984130
2020,1,Nova Scotia,"Iceberg lettuce, unit",2.953333333333333,984130
2020,1,Nova Scotia,"Infant formula, 900 grams ",28.686666666666667,984130
2020,1,Nova Scotia,"Ketchup, 1 litre",3.41,984130
2020,1,Nova Scotia,"Lemons, unit",0.91,984130
2020,1,Nova Scotia,"Limes, unit",0.8300000000000001,984130
2020,1,Nova Scotia,"Margarine, 907 grams",4.1866666666666665,984130
2020,1,Nova Scotia,"Mayonnaise, 890 millilitres ",4.19,984130
2020,1,Nova Scotia,"Meatless burgers, 226 grams",4.963333333333334,984130
2020,1,Nova Scotia,"Milk, 4 litres",5.789999999999999,984130
2020,1,Nova Scotia,"Onions, per kilogram",4.516666666666667,984130
2020,1,Nova Scotia,"Orange juice, 2 litres",4.1066666666666665,984130
2020,1,Nova Scotia,"Oranges, per kilogram",3.85,984130
2020,1,Nova Scotia,"Pasta sauce, 650 millilitres",2.3266666666666667,984130
2020,1,Nova Scotia,"Peanuts, 450 grams",3.0033333333333334,984130
2020,1,Nova Scotia,"Pears, per kilogram",5.326666666666667,984130
2020,1,Nova Scotia,"Peppers, per kilogram",8.556666666666667,984130
2020,1,Nova Scotia,"Pork loin cuts, per kilogram",7.47,984130
2020,1,Nova Scotia,"Potatoes, per kilogram",3.8800000000000003,984130
2020,1,Nova Scotia,"Roasted or ground coffee, 340 grams",6.1866666666666665,984130
2020,1,Nova Scotia,"Salad dressing, 475 millilitres",2.6933333333333334,984130
2020,1,Nova Scotia,"Salmon, per kilogram",21.316666666666666,984130
2020,1,Nova Scotia,"Salsa, 418 millilitres",3.44,984130
2020,1,Nova Scotia,"Shrimp, 300 grams",6.41,984130
2020,1,Nova Scotia,"Squash, per kilogram",4.8,984130
2020,1,Nova Scotia,Tea (20 bags),3.5400000000000005,984130
2020,1,Nova Scotia,"Tofu, 350 grams ",1.99,984130
2020,1,Nova Scotia,"Tomatoes, per kilogram",6.84,984130
2020,1,Nova Scotia,"Vegetable oil, 3 litres",7.32,984130
2020,1,Nova Scotia,"Wheat flour, 2.5 kilograms",4.773333333333333,984130
2020,1,Nova Scotia,"White bread, 675 grams",2.986666666666667,984130
2020,1,Nova Scotia,"White rice, 2 kilograms",9.616666666666667,984130
2020,1,Nova Scotia,"White sugar, 2 kilograms",2.143333333333333,984130
2020,1,Nova Scotia,"Wieners, 400 grams",3.203333333333333,984130
2020,1,Nova Scotia,"Yogurt, 500 grams",2.953333333333333,984130
2020,2,Nova Scotia,"Almonds, 200 grams",5.8,986204
2020,2,Nova Scotia,"Apple juice, 2 litres",3.2600000000000002,986204
2020,2,Nova Scotia,"Apples, per kilogram",5.703333333333333,986204
2020,2,Nova Scotia,"Avocado, unit",1.9333333333333333,986204
2020,2,Nova Scotia,"Baby food, 128 millilitres",1.4000000000000001,986204
2020,2,Nova Scotia,"Bacon, 500 grams",5.553333333333334,986204
2020,2,Nova Scotia,"Bananas, per kilogram",1.97,986204
2020,2,Nova Scotia,"Block cheese, 500 grams",6.166666666666667,986204
2020,2,Nova Scotia,"Broccoli, unit",3.0566666666666666,986204
2020,2,Nova Scotia,"Brown rice, 900 grams ",5.510000000000001,986204
2020,2,Nova Scotia,"Butter, 454 grams",4.44,986204
2020,2,Nova Scotia,"Cabbage, per kilogram",2.4133333333333336,986204
2020,2,Nova Scotia,"Canned beans and lentils, 540 millilitres",1.4533333333333331,986204
2020,2,Nova Scotia,"Canned soup, 284 millilitres",1.4266666666666667,986204
2020,2,Nova Scotia,"Cantaloupe, unit",3.676666666666667,986204
2020,2,Nova Scotia,"Celery, unit",3.223333333333333,986204
2020,2,Nova Scotia,"Cereal, 400 grams",3.31,986204
2020,2,Nova Scotia,"Chicken breasts, per kilogram",11.1,986204
2020,2,Nova Scotia,"Cream, 1 litre",4.516666666666667,986204
2020,2,Nova Scotia,"Cucumber, unit",1.6266666666666667,986204
2020,2,Nova Scotia,"Dry or fresh pasta, 500 grams",2.8366666666666664,986204
2020,2,Nova Scotia,"Eggs, 1 dozen",4.006666666666667,986204
2020,2,Nova Scotia,"Flatbread and pita, 500 grams ",3.47,986204
2020,2,Nova Scotia,"Grapes, per kilogram",6.516666666666667,986204
2020,2,Nova Scotia,"Ground beef, per kilogram",11.236666666666666,986204
2020,2,Nova Scotia,"Iceberg lettuce, unit",3.09,986204
2020,2,Nova Scotia,"Infant formula, 900 grams ",29.30333333333333,986204
2020,2,Nova Scotia,"Ketchup, 1 litre",3.3699999999999997,986204
2020,2,Nova Scotia,"Lemons, unit",0.9700000000000001,986204
2020,2,Nova Scotia,"Limes, unit",0.8466666666666667,986204
2020,2,Nova Scotia,"Margarine, 907 grams",4.366666666666666,986204
2020,2,Nova Scotia,"Mayonnaise, 890 millilitres ",4.203333333333333,986204
2020,2,Nova Scotia,"Meatless burgers, 226 grams",5.66,986204
2020,2,Nova Scotia,"Milk, 4 litres",5.863333333333333,986204
2020,2,Nova Scotia,"Onions, per kilogram",4.673333333333333,986204
2020,2,Nova Scotia,"Orange juice, 2 litres",4.306666666666667,986204
2020,2,Nova Scotia,"Oranges, per kilogram",4.576666666666667,986204
2020,2,Nova Scotia,"Pasta sauce, 650 millilitres",2.54,986204
2020,2,Nova Scotia,"Peanuts, 450 grams",3.0833333333333335,986204
2020,2,Nova Scotia,"Pears, per kilogram",5.45,986204
2020,2,Nova Scotia,"Peppers, per kilogram",8.486666666666666,986204
2020,2,Nova Scotia,"Pork loin cuts, per kilogram",7.916666666666667,986204
2020,2,Nova Scotia,"Potatoes, per kilogram",4.423333333333333,986204
2020,2,Nova Scotia,"Roasted or ground coffee, 340 grams",6.0,986204
2020,2,Nova Scotia,"Salad dressing, 475 millilitres",2.7133333333333334,986204
2020,2,Nova Scotia,"Salmon, per kilogram",21.48,986204
2020,2,Nova Scotia,"Salsa, 418 millilitres",3.546666666666667,986204
2020,2,Nova Scotia,"Shrimp, 300 grams",6.413333333333333,986204
2020,2,Nova Scotia,"Squash, per kilogram",5.283333333333333,986204
2020,2,Nova Scotia,Tea (20 bags),3.703333333333333,986204
2020,2,Nova Scotia,"Tofu, 350 grams ",2.1933333333333334,986204
2020,2,Nova Scotia,"Tomatoes, per kilogram",5.5,986204
2020,2,Nova Scotia,"Vegetable oil, 3 litres",7.3933333333333335,986204
2020,2,Nova Scotia,"Wheat flour, 2.5 kilograms",5.43,986204
2020,2,Nova Scotia,"White bread, 675 grams",3.02,986204
2020,2,Nova Scotia,"White rice, 2 kilograms",10.1,986204
2020,2,Nova Scotia,"White sugar, 2 kilograms",2.11,986204
2020,2,Nova Scotia,"Wieners, 400 grams",3.5666666666666664,986204
2020,2,Nova Scotia,"Yogurt, 500 grams",2.9966666666666666,986204
2020,3,Nova Scotia,"Almonds, 200 grams",6.036666666666666,989168
2020,3,Nova Scotia,"Apple juice, 2 litres",3.2900000000000005,989168
2020,3,Nova Scotia,"Apples, per kilogram",6.046666666666667,989168
2020,3,Nova Scotia,"Avocado, unit",1.8533333333333335,989168
2020,3,Nova Scotia,"Baby food, 128 millilitres",1.45,989168
2020,3,Nova Scotia,"Bacon, 500 grams",5.586666666666666,989168
2020,3,Nova Scotia,"Bananas, per kilogram",1.9400000000000002,989168
2020,3,Nova Scotia,"Block cheese, 500 grams",6.043333333333333,989168
2020,3,Nova Scotia,"Broccoli, unit",2.6300000000000003,989168
2020,3,Nova Scotia,"Brown rice, 900 grams ",5.273333333333333,989168
2020,3,Nova Scotia,"Butter, 454 grams",3.9499999999999997,989168
2020,3,Nova Scotia,"Cabbage, per kilogram",2.3699999999999997,989168
2020,3,Nova Scotia,"Canned beans and lentils, 540 millilitres",1.4533333333333331,989168
2020,3,Nova Scotia,"Canned soup, 284 millilitres",0.9733333333333333,989168
2020,3,Nova Scotia,"Cantaloupe, unit",3.0233333333333334,989168
2020,3,Nova Scotia,"Celery, unit",3.0100000000000002,989168
2020,3,Nova Scotia,"Cereal, 400 grams",3.3333333333333335,989168
2020,3,Nova Scotia,"Chicken breasts, per kilogram",10.09,989168
2020,3,Nova Scotia,"Cream, 1 litre",4.46,989168
2020,3,Nova Scotia,"Cucumber, unit",1.6666666666666667,989168
2020,3,Nova Scotia,"Dry or fresh pasta, 500 grams",2.5,989168
2020,3,Nova Scotia,"Eggs, 1 dozen",4.1,989168
2020,3,Nova Scotia,"Flatbread and pita, 500 grams ",3.3266666666666667,989168
2020,3,Nova Scotia,"Grapes, per kilogram",6.323333333333333,989168
2020,3,Nova Scotia,"Ground beef, per kilogram",8.956666666666667,989168
2020,3,Nova Scotia,"Iceberg lettuce, unit",2.61,989168
2020,3,Nova Scotia,"Infant formula, 900 grams ",29.563333333333333,989168
2020,3,Nova Scotia,"Ketchup, 1 litre",3.456666666666667,989168
2020,3,Nova Scotia,"Lemons, unit",0.9966666666666667,989168
2020,3,Nova Scotia,"Limes, unit",0.81,989168
2020,3,Nova Scotia,"Margarine, 907 grams",4.346666666666667,989168
2020,3,Nova Scotia,"Mayonnaise, 890 millilitres ",4.386666666666667,989168
2020,3,Nova Scotia,"Meatless burgers, 226 grams",5.596666666666667,989168
2020,3,Nova Scotia,"Milk, 4 litres",5.816666666666666,989168
2020,3,Nova Scotia,"Onions, per kilogram",4.97,989168
2020,3,Nova Scotia,"Orange juice, 2 litres",4.076666666666667,989168
2020,3,Nova Scotia,"Oranges, per kilogram",4.423333333333333,989168
2020,3,Nova Scotia,"Pasta sauce, 650 millilitres",2.2466666666666666,989168
2020,3,Nova Scotia,"Peanuts, 450 grams",3.1933333333333334,989168
2020,3,Nova Scotia,"Pears, per kilogram",5.573333333333333,989168
2020,3,Nova Scotia,"Peppers, per kilogram",8.556666666666667,989168
2020,3,Nova Scotia,"Pork loin cuts, per kilogram",7.426666666666667,989168
2020,3,Nova Scotia,"Potatoes, per kilogram",4.390000000000001,989168
2020,3,Nova Scotia,"Roasted or ground coffee, 340 grams",6.523333333333333,989168
2020,3,Nova Scotia,"Salad dressing, 475 millilitres",2.823333333333333,989168
2020,3,Nova Scotia,"Salmon, per kilogram",20.763333333333332,989168
2020,3,Nova Scotia,"Salsa, 418 millilitres",3.69,989168
2020,3,Nova Scotia,"Shrimp, 300 grams",6.163333333333334,989168
2020,3,Nova Scotia,"Squash, per kilogram",4.6066666666666665,989168
2020,3,Nova Scotia,Tea (20 bags),3.85,989168
2020,3,Nova Scotia,"Tofu, 350 grams ",2.0500000000000003,989168
2020,3,Nova Scotia,"Tomatoes, per kilogram",5.673333333333333,989168
2020,3,Nova Scotia,"Vegetable oil, 3 litres",7.239999999999999,989168
2020,3,Nova Scotia,"Wheat flour, 2.5 kilograms",5.226666666666667,989168
2020,3,Nova Scotia,"White bread, 675 grams",2.9333333333333336,989168
2020,3,Nova Scotia,"White rice, 2 kilograms",9.976666666666667,989168
2020,3,Nova Scotia,"White sugar, 2 kilograms",2.0366666666666666,989168
2020,3,Nova Scotia,"Wieners, 400 grams",3.8033333333333332,989168
2020,3,Nova Scotia,"Yogurt, 500 grams",3.0033333333333334,989168
2020,4,Nova Scotia,"Almonds, 200 grams",5.1000000000000005,989154
2020,4,Nova Scotia,"Apple juice, 2 litres",3.356666666666667,989154
2020,4,Nova Scotia,"Apples, per kilogram",5.946666666666666,989154
2020,4,Nova Scotia,"Avocado, unit",1.5533333333333335,989154
2020,4,Nova Scotia,"Baby food, 128 millilitres",1.4466666666666665,989154
2020,4,Nova Scotia,"Bacon, 500 grams",5.763333333333333,989154
2020,4,Nova Scotia,"Bananas, per kilogram",1.9466666666666665,989154
2020,4,Nova Scotia,"Block cheese, 500 grams",5.923333333333333,989154
2020,4,Nova Scotia,"Broccoli, unit",3.1300000000000003,989154
2020,4,Nova Scotia,"Brown rice, 900 grams ",5.473333333333334,989154
