Products,province,avg_total
"Squash, per kilogram",Ontario,3.8618478260869566
"Squash, per kilogram",Prince Edward Island,4.620217391304348
"Squash, per kilogram",Quebec,4.163804347826087
"Squash, per kilogram",Saskatchewan,4.030434782608696
"Strawberries, 454 grams",Alberta,4.508695652173913
"Strawberries, 454 grams",British Columbia,4.533586956521739
"Strawberries, 454 grams",Manitoba,4.3703260869565215
"Strawberries, 454 grams",New Brunswick,4.275978260869565
"Strawberries, 454 grams",Newfoundland and Labrador,4.740108695652173
"Strawberries, 454 grams",Nova Scotia,4.239891304347826
"Strawberries, 454 grams",Ontario,3.6459782608695654
"Strawberries, 454 grams",Prince Edward Island,4.291195652173913
"Strawberries, 454 grams",Quebec,3.892065217391304
"Strawberries, 454 grams",Saskatchewan,4.457282608695652
"Sunflower seeds, 400 grams ",Alberta,4.108804347826087
"Sunflower seeds, 400 grams ",British Columbia,4.127934782608696
"Sunflower seeds, 400 grams ",Manitoba,4.022826086956522
"Sunflower seeds, 400 grams ",New Brunswick,4.682717391304348
"Sunflower seeds, 400 grams ",Newfoundland and Labrador,4.70195652173913
"Sunflower seeds, 400 grams ",Nova Scotia,4.645434782608696
"Sunflower seeds, 400 grams ",Ontario,4.123695652173913
"Sunflower seeds, 400 grams ",Prince Edward Island,4.616086956521739
"Sunflower seeds, 400 grams ",Quebec,4.379347826086956
"Sunflower seeds, 400 grams ",Saskatchewan,4.110978260869565
"Sweet potatoes, per kilogram",Alberta,3.922608695652174
"Sweet potatoes, per kilogram",British Columbia,4.024673913043478
"Sweet potatoes, per kilogram",Manitoba,3.7694565217391305
"Sweet potatoes, per kilogram",New Brunswick,4.237608695652174
"Sweet potatoes, per kilogram",Newfoundland and Labrador,4.728586956521739
"Sweet potatoes, per kilogram",Nova Scotia,4.182282608695652
"Sweet potatoes, per kilogram",Ontario,3.468369565217391
"Sweet potatoes, per kilogram",Prince Edward Island,4.115760869565217
"Sweet potatoes, per kilogram",Quebec,3.7145652173913044
"Sweet potatoes, per kilogram",Saskatchewan,3.9325
Tea (20 bags),Alberta,3.882608695652174
Tea (20 bags),British Columbia,3.8817391304347826
Tea (20 bags),Manitoba,3.7886956521739132
Tea (20 bags),New Brunswick,3.930434782608696
Tea (20 bags),Newfoundland and Labrador,3.9930434782608697
Tea (20 bags),Nova Scotia,3.9721739130434783
Tea (20 bags),Ontario,3.6821739130434783
Tea (20 bags),Prince Edward Island,3.945760869565217
Tea (20 bags),Quebec,3.7832608695652175
Tea (20 bags),Saskatchewan,3.8303260869565214
"Tofu, 350 grams ",Alberta,2.387391304347826
"Tofu, 350 grams ",British Columbia,2.469130434782609
"Tofu, 350 grams ",Manitoba,2.3117391304347827
"Tofu, 350 grams ",New Brunswick,2.425760869565217
"Tofu, 350 grams ",Newfoundland and Labrador,2.3882608695652174
"Tofu, 350 grams ",Nova Scotia,2.259021739130435
"Tofu, 350 grams ",Ontario,2.3409782608695653
"Tofu, 350 grams ",Prince Edward Island,2.4177173913043477
"Tofu, 350 grams ",Quebec,2.5253260869565217
"Tofu, 350 grams ",Saskatchewan,2.329891304347826
"Tomatoes, per kilogram",Alberta,4.657173913043478
"Tomatoes, per kilogram",British Columbia,4.640652173913043
"Tomatoes, per kilogram",Manitoba,4.460108695652174
"Tomatoes, per kilogram",New Brunswick,5.340434782608695
"Tomatoes, per kilogram",Newfoundland and Labrador,6.002717391304348
"Tomatoes, per kilogram",Nova Scotia,5.171195652173913
"Tomatoes, per kilogram",Ontario,4.295108695652174
"Tomatoes, per kilogram",Prince Edward Island,5.262065217391305
"Tomatoes, per kilogram",Quebec,5.195
"Tomatoes, per kilogram",Saskatchewan,4.609239130434783
"Toothpaste, 100 millilitres",Alberta,3.4864130434782608
"Toothpaste, 100 millilitres",British Columbia,3.379782608695652
"Toothpaste, 100 millilitres",Manitoba,3.188913043478261
"Toothpaste, 100 millilitres",New Brunswick,3.546195652173913
"Toothpaste, 100 millilitres",Newfoundland and Labrador,3.418586956521739
"Toothpaste, 100 millilitres",Nova Scotia,3.6029347826086955
"Toothpaste, 100 millilitres",Ontario,3.106304347826087
"Toothpaste, 100 millilitres",Prince Edward Island,3.4563043478260873
"Toothpaste, 100 millilitres",Quebec,2.974891304347826
"Toothpaste, 100 millilitres",Saskatchewan,3.3870652173913043
"Vegetable oil, 3 litres",Alberta,10.496304347826086
"Vegetable oil, 3 litres",British Columbia,10.63054347826087
"Vegetable oil, 3 litres",Manitoba,10.429565217391303
"Vegetable oil, 3 litres",New Brunswick,9.698804347826087
"Vegetable oil, 3 litres",Newfoundland and Labrador,8.978369565217392
"Vegetable oil, 3 litres",Nova Scotia,9.343695652173913
"Vegetable oil, 3 litres",Ontario,7.338478260869565
"Vegetable oil, 3 litres",Prince Edward Island,9.400108695652174
"Vegetable oil, 3 litres",Quebec,7.567934782608695
"Vegetable oil, 3 litres",Saskatchewan,10.895543478260869
"Wheat flour, 2.5 kilograms",Alberta,4.964347826086956
"Wheat flour, 2.5 kilograms",British Columbia,5.000760869565218
"Wheat flour, 2.5 kilograms",Manitoba,4.733260869565217
"Wheat flour, 2.5 kilograms",New Brunswick,5.239782608695652
"Wheat flour, 2.5 kilograms",Newfoundland and Labrador,4.512065217391305
"Wheat flour, 2.5 kilograms",Nova Scotia,5.219130434782609
"Wheat flour, 2.5 kilograms",Ontario,4.949456521739131
"Wheat flour, 2.5 kilograms",Prince Edward Island,5.218152173913043
"Wheat flour, 2.5 kilograms",Quebec,4.9451086956521735
"Wheat flour, 2.5 kilograms",Saskatchewan,4.737065217391304
"White bread, 675 grams",Alberta,3.1045652173913045
"White bread, 675 grams",British Columbia,3.309891304347826
"White bread, 675 grams",Manitoba,2.8825
"White bread, 675 grams",New Brunswick,3.1769565217391302
"White bread, 675 grams",Newfoundland and Labrador,3.4205434782608695
"White bread, 675 grams",Nova Scotia,3.0907608695652176
"White bread, 675 grams",Ontario,2.6571739130434784
"White bread, 675 grams",Prince Edward Island,3.0844565217391304
"White bread, 675 grams",Quebec,3.622826086956522
"White bread, 675 grams",Saskatchewan,3.041195652173913
"White rice, 2 kilograms",Alberta,8.229891304347825
"White rice, 2 kilograms",British Columbia,8.22804347826087
"White rice, 2 kilograms",Manitoba,7.5364130434782615
"White rice, 2 kilograms",New Brunswick,9.879239130434783
"White rice, 2 kilograms",Newfoundland and Labrador,10.105434782608697
"White rice, 2 kilograms",Nova Scotia,9.830434782608695
"White rice, 2 kilograms",Ontario,7.69695652173913
"White rice, 2 kilograms",Prince Edward Island,9.751739130434782
"White rice, 2 kilograms",Quebec,8.8175
"White rice, 2 kilograms",Saskatchewan,7.7760869565217385
"White sugar, 2 kilograms",Alberta,2.8704347826086956
"White sugar, 2 kilograms",British Columbia,2.958586956521739
"White sugar, 2 kilograms",Manitoba,2.824130434782609
"White sugar, 2 kilograms",New Brunswick,2.3916304347826087
"White sugar, 2 kilograms",Newfoundland and Labrador,2.322608695652174
"White sugar, 2 kilograms",Nova Scotia,2.3567391304347827
"White sugar, 2 kilograms",Ontario,2.1990217391304347
"White sugar, 2 kilograms",Prince Edward Island,2.348804347826087
"White sugar, 2 kilograms",Quebec,2.5593478260869564
"White sugar, 2 kilograms",Saskatchewan,2.8656521739130434
"Whole chicken, per kilogram",Alberta,6.7801086956521734
"Whole chicken, per kilogram",British Columbia,6.851847826086956
"Whole chicken, per kilogram",Manitoba,6.588369565217391
"Whole chicken, per kilogram",New Brunswick,5.408586956521739
"Whole chicken, per kilogram",Newfoundland and Labrador,5.558695652173912
"Whole chicken, per kilogram",Nova Scotia,5.605217391304348
"Whole chicken, per kilogram",Ontario,5.737391304347827
"Whole chicken, per kilogram",Prince Edward Island,5.694021739130435
"Whole chicken, per kilogram",Quebec,5.499782608695653
"Whole chicken, per kilogram",Saskatchewan,6.406956521739131
"Wieners, 400 grams",Alberta,3.9143478260869564
"Wieners, 400 grams",British Columbia,4.0201086956521745
"Wieners, 400 grams",Manitoba,3.7871739130434783
"Wieners, 400 grams",New Brunswick,3.5357608695652174
"Wieners, 400 grams",Newfoundland and Labrador,3.3634782608695653
"Wieners, 400 grams",Nova Scotia,3.596304347826087
"Wieners, 400 grams",Ontario,3.756195652173913
"Wieners, 400 grams",Prince Edward Island,3.5830434782608696
"Wieners, 400 grams",Quebec,3.0601086956521737
"Wieners, 400 grams",Saskatchewan,3.5124999999999997
"Yogurt, 500 grams",Alberta,2.977065217391304
"Yogurt, 500 grams",British Columbia,2.945978260869565
"Yogurt, 500 grams",Manitoba,2.9019565217391308
"Yogurt, 500 grams",New Brunswick,3.2661956521739133
"Yogurt, 500 grams",Newfoundland and Labrador,3.4346739130434782
"Yogurt, 500 grams",Nova Scotia,3.2079347826086955
"Yogurt, 500 grams",Ontario,2.660217391304348
"Yogurt, 500 grams",Prince Edward Island,3.2470652173913046
"Yogurt, 500 grams",Quebec,2.889021739130435
"Yogurt, 500 grams",Saskatchewan,2.901521739130435
